AppID,ProductType,ProductName,RequiredAge,ControllerSupport,Dlc,ShortDescription,FullGameAppID,FullGameName,SupportedLanguages,HeaderImage,Website,PcRequirementsMin,PcRequirementsMax,Developers,Publishers,Demo,Price,WindowsCompatible,MacCompatible,LinuxCompatible,MetacriticScore,AchievementCount,ReleaseDate,DRM,Categories,Genres
2308260,game,"Capybara Hotel",0,,"","Welcome to Capybara Hotel! As a newly hired employee, your mission is to find the capybaras that are hidden around the hotel. Explore each area of the hotel, using your observation skills to discover where the capybaras have hidden.",,"","English, Simplified Chinese, Portuguese - Brazil",https://cdn.akamai.steamstatic.com/steam/apps/2308260/header.jpg?t=1677670992,,"Minimum:OS: Windows 7Processor: Requires a 64-bit processor and operating systemMemory: 1 GB RAMGraphics: 512 MB display memoryStorage: 100 MB available space","Recommended:OS: Requires a 64-bit processor and operating system","PD SoftWorks","PD SoftWorks",,"",true,false,false,,,"Coming soon",,"Single-player","Casual, Indie"
2308310,demo,"The Aquatic Messenger Demo",0,,"","",,"The Aquatic Messenger","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/2308310/header.jpg?t=1675706508,https://sites.google.com/view/eco-resilience/home,"Minimum:OS: Windows 10Processor: Intel i5-4590 / AMD Ryzen 5 1500X or greaterMemory: 8 GB RAMGraphics: NVIDIA GTX 1050 Ti / AMD Radeon RX 470 or greaterDirectX: Version 11Storage: 2 GB available spaceVR Support: SteamVR","Recommended:OS: Windows 10Processor: Intel i3-6100 / AMD Ryzen 3 1200, FX4350 or greaterMemory: 8 GB RAMGraphics: NVIDIA GTX 1070DirectX: Version 11Storage: 2 GB available spaceVR Support: SteamVR","Eco Resilience Global Games Research Group","Eco Resilience Global Games Research Group",,"",true,false,false,,,"6 Feb, 2023",,"Single-player, Game demo, VR Only",""
2308360,game,"Sun Down",0,,"","Farm crops, collect pets, catch fish, mine ores and craft turrets to build a thriving farm and survive waves of monsters through 4 seasons. Sun Down combines Roguelike and Farm Sim gameplay in a brand new game set in the Sun Haven Universe.",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/2308360/header.jpg?t=1677297457,,"Minimum:OS: Windows 7 or newerProcessor: 2.5Ghz or betterMemory: 4 GB RAMStorage: 1 GB available space","","Pixel Sprout Studios","Pixel Sprout Studios",,"7,79€",true,false,false,,,"24 Feb, 2023",,"Single-player","Action, Adventure, Casual, Indie, RPG, Strategy"
2308400,game,"Nandemoya of Flower Street",0,,"","Freely create your own fighting style, find the right target on the busy street and knock it down. As long as you complete the girl's commission, you can get the intimate reward you are eager for.",,"","English, Simplified Chinese, Traditional Chinese",https://cdn.akamai.steamstatic.com/steam/apps/2308400/header.jpg?t=1677062473,,"Minimum:OS: Windows 7 64bit OSProcessor: Core 2+Memory: 2 GB RAMGraphics: HD Graphics","","可可乳工作室","",,"",true,false,false,,,"Coming soon",,"Single-player","RPG, Strategy"
2308460,game,"Zombie Survivors 1",0,,"","This is an action pigeon type bullet screen shooting game. Faced with a variety of zombies, players can shoot zombies with guns, blast them with grenades and oil barrels, and place walls to block zombies and bullets. In wave after wave of dead tide, trying to survive, win the game.",,"","English, Simplified Chinese",https://cdn.akamai.steamstatic.com/steam/apps/2308460/header.jpg?t=1676996121,,"Minimum:OS: Windows 7Processor: Intel Core i3-6100 / AMD FX-8350Memory: 4 GB RAMGraphics: GTX 580 / AMD HD 7870Storage: 800 MB available space","Recommended:OS: Windows 10Processor: Intel Core i5-4670K / AMD Ryzen 5 1500XMemory: 8 GB RAMGraphics: GTX 680 / AMD HD 7970Storage: 1 GB available space","avatar","avatar",,"5,89€",true,false,false,,,"21 Feb, 2023",,"Single-player","Action, Indie, RPG, Early Access"
2308550,game,"STIVENELVRO LEGENDS",0,,"","It is an adventure game, 2d platforms, where you control Stivenelvro, jump, turn, slide through different obstacles getting the keys that will unlock the legends and thus get more abilities. All this being guided by his friend GhostPower and his machine to teleport him to different worlds.",,"","English, Spanish - Latin America**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/2308550/header.jpg?t=1677165740,,"Minimum:OS: Windows 7Processor: Procesador Intel® Core™ i3-8145UEMemory: 2 GB RAMDirectX: Version 12Storage: 1 GB available space","Recommended:OS: Windows 10Processor: AMD Ryzen™ 3 2200GMemory: 4 GB RAMDirectX: Version 12Storage: 1 GB available space","BOOT-DARK GAMES","PATINO PEREZ JOSE CARLOS",,"0,99€",true,false,false,,,"23 Feb, 2023",,"Single-player","Action, Adventure, Casual, Indie"
2308650,game,"Golgotha",0,,"","Dare to explore the most haunted vicinity in all of England? You will leave no stone unturned as you walk along the eerie grounds of the Black Waters Station and uncover the horror that lies within.",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/2308650/header.jpg?t=1677053741,,"Minimum:OS: Windows 10Processor: AMD Ryzen 5 2600XMemory: 4 GB RAMGraphics: 3071MB NVIDIA GeForce GTX 1060Storage: 4 GB available space","","Craig Lawrence","LockleyGames",,"",true,false,false,,,"21 Feb, 2023",,"Single-player","Free to Play, Simulation"
2308680,music,"Dreams in the Witch House Soundtrack",0,,"","Dreams in the Witch House Original Soundtrack composed by Troy Sterling Nies. Contains 21 tracks from the game and three bonus tracks. Format: mp3",,"Dreams in the Witch House","",https://cdn.akamai.steamstatic.com/steam/apps/2308680/header.jpg?t=1676988593,https://www.troysterling.com/music,"Minimum:Storage: 130 MB available space","","Atom Brain Games","Bonus Stage Publishing",,"5,99€",true,true,true,,,"21 Feb, 2023",,"",""
2308750,dlc,"Wailing Guignol - Additional adult story & Graphics DLC Vol.1",0,,"","Get additional events and graphics with this expansion DLC for &quot;Wailing Guignol&quot;. This DLC is Vol. 1 and can be played up to the partway of the game.",,"Wailing Guignol","Japanese, English",https://cdn.akamai.steamstatic.com/steam/apps/2308750/header.jpg?t=1676626489,,"Minimum:Storage: 400 MB available space","","栗pick","WASABI entertainment",,"",true,false,false,,,"17 Feb, 2023",,"Single-player, Downloadable Content","Indie, RPG"
2308780,demo,"Marble Escape Demo",0,,"","Demo of Marble Escape",,"Marble Escape","English",https://cdn.akamai.steamstatic.com/steam/apps/2308780/header.jpg?t=1675977161,,"Minimum:Requires a 64-bit processor and operating system","Recommended:Requires a 64-bit processor and operating system","Indie Games Limited","Indie Games Limited",,"",true,false,false,,,"9 Feb, 2023",,"Single-player, Game demo",""
2308820,game,"Qualification as Rogue",0,,"","A platformer combining fun controls and puzzles to solve traps",,"","English, French, Italian, German, Spanish - Spain, Spanish - Latin America, Japanese, Simplified Chinese, Traditional Chinese, Thai, Portuguese - Brazil, Portuguese - Portugal, Korean, Russian, Vietnamese, Arabic, Turkish",https://cdn.akamai.steamstatic.com/steam/apps/2308820/header.jpg?t=1676162041,,"Minimum:Requires a 64-bit processor and operating systemOS: Windows 7Processor: AMD A10-5700 / Intel Core i3-3220Memory: 4 GB RAMGraphics: AMD R7-240 / GForce 650Ti / Intel 630DirectX: Version 11Storage: 5 GB available spaceSound Card: YES","Recommended:Requires a 64-bit processor and operating systemOS: Windows 10Processor: AMD Ryzen 5 2400G / Intel core i7-3970Memory: 8 GB RAMGraphics: AMD Radeon R9 280 / Nvidia GeForce GTX 960DirectX: Version 11Storage: 10 GB available spaceSound Card: YES","Sunbeesoft","Sunbeesoft",,"",true,false,false,,,"Q1 2023",,"Single-player","Action, Adventure, Casual, Indie"
2308841,dlc,"HELLCARD - Riftbreaker's Ashley Outfit",0,,"","Riftbreaker's Captain Ashley S. Nowak explores and tames strange new worlds, what stops her from breaking the rift into Hellcard? Nothing as it turns out. This exclusive and time-limited DLC contains an Ashley Nowak outfit for the Rogue class.",,"HELLCARD","English*, Simplified Chinese*languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/2308841/header.jpg?t=1676666467,https://www.return2games.com,"Minimum:OS: Windows 7, 8, 8.1, 10Processor: 1.7 GHz Dual Core or GreaterMemory: 2 GB RAMGraphics: 512 MB DirectX 9.0c compatible graphics cardStorage: 100 MB available spaceSound Card: DirectX 9.0c compatible","","Thing Trunk","",,"",true,false,false,,,"16 Feb, 2023",,"Single-player, Multi-player, Co-op, Online Co-op, Downloadable Content, Steam Cloud","Adventure, Indie, RPG, Strategy"
2308850,game,"Fight in the Arena by Daniel da Silva",0,,"","Fight in the Arena is a text-based fighting game with an in-depth turn-based combat system.",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/2308850/header.jpg?t=1677852387,https://smokesomefrogs.com/fight-in-the-arena,"Minimum:OS: Windows 7 / Windows 10Processor: Celeron G3900 / Athlon 200GEMemory: 2 GB RAMGraphics: Intel HD 510 / Vega 3Storage: 50 MB available spaceSound Card: VR Support: Additional Notes: ","Recommended:OS: Windows 10Processor: i3-6100 / Athlon 3000GMemory: 4 GB RAMGraphics: Intel HD 530 / Vega 3Storage: 50 MB available spaceSound Card: VR Support: Additional Notes: ","Daniel da Silva","SmokeSomeFrogs",,"3,99€",true,false,true,,,"20 Feb, 2023",,"Single-player, Steam Cloud","Adventure, Indie, RPG"
2308860,demo,"Pocket Planet Demo",0,,"","",,"Pocket Planet","English",https://cdn.akamai.steamstatic.com/steam/apps/2308860/header.jpg?t=1675702136,,"Minimum:Requires a 64-bit processor and operating system","Recommended:Requires a 64-bit processor and operating system","Event Horizon Studios","Event Horizon Studios",,"",true,false,false,,,"6 Feb, 2023",,"Single-player, Game demo",""
2308880,game,"Havendock Playtest",0,,"","",,"","",https://cdn.akamai.steamstatic.com/steam/apps/2308880/header.jpg?t=1676304660,,"Minimum:Requires a 64-bit processor and operating system","Recommended:Requires a 64-bit processor and operating system","","",,"",true,false,false,,,"13 Feb, 2023",,"",""
2308900,demo,"Hollow Island Demo",0,,"","This Demo is contains roughly 40-50% of the full game - It is free to encourge players to test out the game before deciding to buy. The game itself takes a little while to get into, so I figured you need a good amount of content to get full feel of what the game is about!",,"Hollow Island","English",https://cdn.akamai.steamstatic.com/steam/apps/2308900/header.jpg?t=1675591158,https://www.facebook.com/edympixels/,"Minimum:OS: Windows 7Processor: Intel i3 CPU m370 2.40GHzMemory: 2 GB RAMGraphics: Ati mobility radeon HD 5000Storage: 200 MB available space","","Edym Pixels","Edym Pixels",,"",true,false,false,,,"5 Feb, 2023",,"Single-player, Game demo, Steam Achievements, Partial Controller Support",""
2308910,demo,"Exipelago Demo",0,,"","Manage and grow your tribe in this sandbox village simulation in a fully destructible voxel world",,"Exipelago","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/2308910/header.jpg?t=1676380514,https://exipelago.com,"Minimum:Requires a 64-bit processor and operating systemOS: Windows 10Processor: Intel i5 or equivalentMemory: 4 GB RAMDirectX: Version 11Storage: 400 MB available space","Recommended:Requires a 64-bit processor and operating systemOS: Windows 10Processor: Intel i7 or betterMemory: 8 GB RAMGraphics: GTX 1080 or betterDirectX: Version 11Storage: 400 MB available space","reiti.net","reiti.net",,"",true,false,false,,,"14 Feb, 2023",,"Single-player, Game demo",""
2308920,game,"Classic Car Simulator: Car Driving",0,,"","An immersive car game awaits you with a classic car driving simulator.",,"","English, French, Italian, German, Spanish - Spain, Bulgarian, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Japanese, Korean, Norwegian, Polish, Portuguese - Portugal, Romanian, Russian, Simplified Chinese, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",https://cdn.akamai.steamstatic.com/steam/apps/2308920/header.jpg?t=1676966468,,"Minimum:OS: Windows 8Processor: Intel i5-2550K, 3.4 GHzMemory: 2 GB RAMGraphics: GeForce GTX 670 / Radeon HD 7950Storage: 550 MB available space","Recommended:OS: Windows 10 x64Processor: Intel Core i7-3770, 3.4 GHzMemory: 4 GB RAMGraphics: GeForce GTX 970 or GeForce GTX 1060 / Radeon R9 290X or Radeon RX 480Storage: 550 MB available space","Yusuf Islam Seyhan, Samet Acar","Inspector Studios",,"0,99€",true,false,false,,,"21 Feb, 2023",,"Single-player","Action, Indie, Racing, Simulation"
2308940,game,"VR Construction Lab",0,,"","Go outside the classroom and get on a job site. Fun Construction VR game where anyone can learn and build different walls with varying levels of difficulty.",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/2308940/header.jpg?t=1677637499,https://vrconstructionlab.com/,"Minimum:OS: Windows 7/8.1/10/11 (64 bit only)Processor: Intel Core i5-2500k, AMD FX 6100Memory: 8000 MB RAMGraphics: Nvidia GTX 1060DirectX: Version 11Storage: 1000 MB available spaceSound Card: RequiredVR Support: HTC, VIVE, Index, Oculus, Open XR, SteamVR","Recommended:OS: Windows 10/11 (64 bit only)Processor: Intel Core i5-4690K, AMD Ryzen5 1500XMemory: 16000 MB RAMGraphics: Nvidia GTX 1080 and aboveDirectX: Version 11Storage: 1000 MB available spaceSound Card: RequiredVR Support: HTC, VIVE, Index, Oculus, Open XR, SteamVR","Hassan Anifowose, Chronos HQ","Chronos HQ",,"",true,false,false,,,"28 Feb, 2023",,"Single-player, VR Only","Free to Play, Strategy"
2308960,game,"Zlime Arena",0,,"","A Zlime auto-battle strategy game that allows you to create the most powerful Zlime team. Each Zlime will have its own unique skill and stats. Equipping them with the perfect items can lead you to a victory.",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/2308960/header.jpg?t=1677517301,,"Minimum:Requires a 64-bit processor and operating systemOS: Windows 7 (SP1+) and Windows 10Processor: Intel Core i3 or equivalentMemory: 8 GB RAMGraphics: DX10, DX11, DX12 capable GPUsDirectX: Version 10Storage: 1 GB available space","Recommended:Requires a 64-bit processor and operating system","LaGiZ","LaGiZ",,"9,75€",true,false,false,,30,"27 Feb, 2023",,"Single-player, Steam Achievements, Steam Cloud","Casual, Strategy"
2309010,game,"Geko: Entering The Pipe",0,full,"","Geko: entering the pipe is a casual, fast-paced game where you play Geko, an unlucky lizard who ends up in two plumbing pipes while trying to catch a fly. Help Geko dodge all the enemies and obstacles and escape the pipes, so he can finally get back to his hunt.",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/2309010/header.jpg?t=1676585971,,"Minimum:OS: Window 7Processor: 2.0 GHzMemory: 2 GB RAMGraphics: 512 MB VRAMDirectX: Version 10Storage: 100 MB available space","Recommended:OS: Window 10Processor: 2.0 GHzMemory: 4 GB RAMGraphics: 1 GB VRAMDirectX: Version 10Storage: 200 MB available space","Mid-up Games","Mid-up Games",,"",true,false,false,,,"9 Mar, 2023",,"Single-player, Steam Achievements, Full controller support","Casual, Indie"
2309030,game,"50 Days To Survive",,,"","You find yourself alone in the middle of a desert, and devoid of all hope. Quickly find what to eat, what to drink, what to shelter you, and improve your comfort of life to avoid death. Can you survive for 50 days? Let's see that.",,"","English, French",https://cdn.akamai.steamstatic.com/steam/apps/2309030/header.jpg?t=1677924175,,"Minimum:Requires a 64-bit processor and operating systemOS: Windows 7/8/10/11Processor: Dual Core 2.4GhzMemory: 8 GB RAMGraphics: GTX 1050 TI / AMD Radeon RX 480DirectX: Version 12Storage: 1 GB available space","Recommended:Requires a 64-bit processor and operating systemOS: Windows 7/8/10/11Processor: Quad Core 3.2GhzMemory: 12 GB RAMGraphics: RTX 3050 TI / AMD RX6500 XTDirectX: Version 12Storage: 1 GB available space","NullReferenceGames","NullReferenceGames",,"4,49€",true,false,false,,,"3 Mar, 2023",,"Single-player","Adventure"
2309040,game,"Snow Mountain",0,,"","Try to record the high score as much as possible",,"","English*, French*, Italian*, German*, Spanish - Spain*, Arabic*, Bulgarian*, Czech*, Danish*, Dutch*, Finnish*, Greek*, Hungarian*, Japanese*, Korean*, Norwegian*, Polish*, Portuguese - Brazil*, Portuguese - Portugal*, Romanian*, Russian*, Simplified Chinese*, Spanish - Latin America*, Swedish*, Thai*, Traditional Chinese*, Turkish*, Ukrainian*, Vietnamese*, Afrikaans*, Albanian*, Amharic*, Armenian*, Assamese*, Azerbaijani*, Bangla*, Basque*, Belarusian*, Bosnian*, Catalan*, Cherokee*, Croatian*, Dari*, Estonian*, Filipino*, Galician*, Georgian*, Gujarati*, Hausa*, Hebrew*, Hindi*, Icelandic*, Igbo*, Indonesian*, Irish*, K'iche'*, Kannada*, Kazakh*, Khmer*, Kinyarwanda*, Konkani*, Kyrgyz*, Latvian*, Lithuanian*, Luxembourgish*, Macedonian*, Malay*, Malayalam*, Maltese*, Maori*, Marathi*, Mongolian*, Nepali*, Odia*, Persian*, Punjabi (Gurmukhi)*, Punjabi (Shahmukhi)*, Quechua*, Scots*, Serbian*, Sindhi*, Sinhala*, Slovak*, Slovenian*, Sorani*, Sotho*, Swahili*, Tajik*, Tamil*, Tatar*, Telugu*, Tigrinya*, Tswana*, Turkmen*, Urdu*, Uyghur*, Uzbek*, Valencian*, Welsh*, Wolof*, Xhosa*, Yoruba*, Zulu**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/2309040/header.jpg?t=1677244548,,"Minimum:OS: 21H2Processor: Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz   2.59 GHzMemory: 16 GB RAMGraphics: NIVIDIA GeForce RTX 2070 Super with Max-Q DesignDirectX: Version 12Storage: 458 GB available spaceSound Card: Realtek(R) AudioVR Support: NO","","WATU","WATU",,"",true,false,false,,,"24 Feb, 2023",,"Single-player","Casual, Free to Play, Indie"
2309070,game,"The Monke Games",0,,"","Welcome to The Monke Games.In this colorful wacky VR game, you are able to take the perspective of a &quot;monke&quot;. You must use your hands to traverse your environments, and reign dominance amongst others through the fun of multiple different game modes.",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/2309070/header.jpg?t=1675792791,https://www.themonkegames.com,"Minimum:OS: Windows 10Processor: Intel Core i5-4590 / AMD FX 8350Memory: 4 GB RAMGraphics: NVIDIA GTX 1050 / AMD Radeon RX 560DirectX: Version 11Network: Broadband Internet connectionStorage: 500 MB available spaceSound Card: N/AVR Support: SteamVR or Oculus PCAdditional Notes: The Monke Games is able to run on a Meta Quest headset, so it is able to run on most computers. You can ensure your PC is available for this game by checking out Valve's SteamVR Performance Test right here on Steam.","Recommended:OS: Windows 11Memory: 16 GB RAMDirectX: Version 12Network: Broadband Internet connectionStorage: 1 GB available spaceSound Card: N/AVR Support: SteamVR or Oculus PCAdditional Notes: The Monke Games is able to run on a Meta Quest headset, so it is able to run on most computers. You can ensure your PC is available for this game by checking out Valve's SteamVR Performance Test right here on Steam.","ThunderPixelGames","ThunderPixelGames",,"",true,false,false,,,"Coming soon",,"Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, VR Supported","Action, Adventure, Casual, Free to Play, Indie, Massively Multiplayer, Racing"
2309100,dlc,"Fantasy Grounds - Pathfinder RPG - GameMastery Map Pack: Cave Tunnels",0,,"","&quot;Pathfinder Map Pack: Cave Tunnels Does the darkness cloaking these twisting passageways hide ancient treasure or unimaginable horror? Paizo Publishing's latest  Pathfinder Map Pack  provides simple and elegant tools for the busy Game Master.",,"Fantasy Grounds Unity","English",https://cdn.akamai.steamstatic.com/steam/apps/2309100/header.jpg?t=1676385243,,"Minimum:OS: Windows 7x, 8x, or 10xProcessor: 1.6 GHz or higher processorMemory: 1 GB RAMGraphics: Graphics card recommendedDirectX: Version 9.0cNetwork: Broadband Internet connectionStorage: 500 MB available spaceSound Card: a sound card is required for voice communication using external programs like Google Hangouts, Skype or Discord.Additional Notes: Requirements vary by the add-ons installed and the number of players connecting to your game.","Recommended:OS: Windows 7x, 8x, or 10xProcessor: 2.0 GHz or higher processorMemory: 4 GB RAMGraphics: DirectX or OpenGL compatible card.DirectX: Version 9.0cNetwork: Broadband Internet connectionStorage: 2 GB available spaceSound Card: a sound card is required for voice communication using external programs like Google Hangouts, Skype or Discord.Additional Notes: Requirements vary by the add-ons installed and the number of players connecting to your game.","SmiteWorks USA, LLC","",,"13,79€",true,true,false,,,"14 Feb, 2023",,"Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Downloadable Content, Partial Controller Support","Indie, RPG, Strategy"
2309120,game,"My Fake Goblin Wife",,,"","You have the opportunity to become the husband of the Goblin Baroness. But what are your chances if this love is a sham?",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/2309120/header.jpg?t=1676019819,http://myfakegoblinwife,"Minimum:OS: WINDOWS® 7 / 8.1 / 10Processor: Intel® Core™ i3 Serise or betterMemory: 2 GB RAMGraphics: NVIDIA® GeForce® GTX 500 Series or AMD Radeon™ HD6000 Series (VRAM 1GB) or betterStorage: 512 MB available spaceSound Card: DirectSound (DirectX® 9.0c)VR Support: No","Recommended:OS: WINDOWS® 7 / 8.1 / 10Processor: Intel® Core™ i5 Serise or betterMemory: 4 GB RAMGraphics: NVIDIA® GeForce® GTX 500 Series or AMD Radeon™ HD6000 Series (VRAM 1GB) or betterStorage: 512 MB available spaceSound Card: DirectSound (DirectX® 9.0c)VR Support: No","Ballerina Group","Ballerina Group",,"",true,false,false,,,"Coming soon",,"Single-player","Casual"
2309150,demo,"Deathtide Survivors Demo",0,,"","",,"Deathtide Survivors","English, Portuguese - Brazil",https://cdn.akamai.steamstatic.com/steam/apps/2309150/header.jpg?t=1675863890,,"","","Luiz Pascoto","Luiz Pascoto",,"",true,false,true,,,"8 Feb, 2023",,"Single-player, Game demo",""
2309200,dlc,"Idle Champions - Dragonlance Aila Skin & Feat Pack",0,,"","In this pack: Unlocks the Champion Aila (if you don't already own them) Dragonlance Aila Skin An Epic Feat for Aila 7 Gold Aila Chests 1 Guaranteed Shiny Equipment Card",,"Idle Champions of the Forgotten Realms","English, French, German, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America",https://cdn.akamai.steamstatic.com/steam/apps/2309200/header.jpg?t=1676059027,http://www.idlechampions.com,"Minimum:OS: Microsoft® Windows Server 2008, Windows 7, or Windows 8 ClassicProcessor: 2.33GHz or faster x86-compatible processor, or Intel Atom™ 1.6GHz or faster processor for netbook class devicesStorage: 120 MB available spaceAdditional Notes: 120 MB available space","","Codename Entertainment Inc.","Codename Entertainment Inc.",,"9,75€",true,true,false,,,"10 Feb, 2023",,"Single-player, Downloadable Content, Steam Achievements, Steam Trading Cards, In-App Purchases, Remote Play on Tablet","Action, Adventure, Free to Play, Indie, Strategy"
2309201,dlc,"Idle Champions - Dragonlance Lucius Skin & Feat Pack",0,,"","In this pack: Unlocks the Champion Lucius (if you don't already own them) Dragonlance Lucius Skin An Epic Feat for Lucius 7 Gold Lucius Chests 1 Guaranteed Shiny Equipment Card",,"Idle Champions of the Forgotten Realms","English, French, German, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America",https://cdn.akamai.steamstatic.com/steam/apps/2309201/header.jpg?t=1676058999,http://www.idlechampions.com,"Minimum:OS: Microsoft® Windows Server 2008, Windows 7, or Windows 8 ClassicProcessor: 2.33GHz or faster x86-compatible processor, or Intel Atom™ 1.6GHz or faster processor for netbook class devicesStorage: 120 MB available spaceAdditional Notes: 120 MB available space","","Codename Entertainment Inc.","Codename Entertainment Inc.",,"9,75€",true,true,false,,,"10 Feb, 2023",,"Single-player, Downloadable Content, Steam Achievements, Steam Trading Cards, In-App Purchases, Remote Play on Tablet","Action, Adventure, Free to Play, Indie, Strategy"
2309202,dlc,"Idle Champions - Dragonlance Nova Skin & Feat Pack",0,,"","In this pack: Unlocks the Champion Nova (if you don't already own them) Dragonlance Nova Skin An Epic Feat for Nova 7 Gold Nova Chests 1 Guaranteed Shiny Equipment Card",,"Idle Champions of the Forgotten Realms","English, French, German, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America",https://cdn.akamai.steamstatic.com/steam/apps/2309202/header.jpg?t=1676058971,http://www.idlechampions.com,"Minimum:OS: Microsoft® Windows Server 2008, Windows 7, or Windows 8 ClassicProcessor: 2.33GHz or faster x86-compatible processor, or Intel Atom™ 1.6GHz or faster processor for netbook class devicesStorage: 120 MB available spaceAdditional Notes: 120 MB available space","","Codename Entertainment Inc.","Codename Entertainment Inc.",,"9,75€",true,true,false,,,"10 Feb, 2023",,"Single-player, Downloadable Content, Steam Achievements, Steam Trading Cards, In-App Purchases, Remote Play on Tablet","Action, Adventure, Free to Play, Indie, Strategy"
2309203,dlc,"Idle Champions - Dragonlance Qillek Skin & Feat Pack",0,,"","In this pack: Unlocks the Champion Qillek (if you don't already own them) Dragonlance Qillek Skin An Epic Feat for Qillek 7 Gold Qillek Chests 1 Guaranteed Shiny Equipment Card",,"Idle Champions of the Forgotten Realms","English, French, German, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America",https://cdn.akamai.steamstatic.com/steam/apps/2309203/header.jpg?t=1676058923,http://www.idlechampions.com,"Minimum:OS: Microsoft® Windows Server 2008, Windows 7, or Windows 8 ClassicProcessor: 2.33GHz or faster x86-compatible processor, or Intel Atom™ 1.6GHz or faster processor for netbook class devicesStorage: 120 MB available spaceAdditional Notes: 120 MB available space","","Codename Entertainment Inc.","Codename Entertainment Inc.",,"9,75€",true,true,false,,,"10 Feb, 2023",,"Single-player, Downloadable Content, Steam Achievements, Steam Trading Cards, In-App Purchases, Remote Play on Tablet","Action, Adventure, Free to Play, Indie, Strategy"
2309204,dlc,"Idle Champions - Dragonlance Sentry Skin & Feat Pack",0,,"","In this pack: Unlocks the Champion Sentry (if you don't already own them) Dragonlance Sentry Skin An Epic Feat for Sentry 7 Gold Sentry Chests 1 Guaranteed Shiny Equipment Card",,"Idle Champions of the Forgotten Realms","English, French, German, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America",https://cdn.akamai.steamstatic.com/steam/apps/2309204/header.jpg?t=1676058893,http://www.idlechampions.com,"Minimum:OS: Microsoft® Windows Server 2008, Windows 7, or Windows 8 ClassicProcessor: 2.33GHz or faster x86-compatible processor, or Intel Atom™ 1.6GHz or faster processor for netbook class devicesStorage: 120 MB available spaceAdditional Notes: 120 MB available space","","Codename Entertainment Inc.","Codename Entertainment Inc.",,"9,75€",true,true,false,,,"10 Feb, 2023",,"Single-player, Downloadable Content, Steam Achievements, Steam Trading Cards, In-App Purchases, Remote Play on Tablet","Action, Adventure, Free to Play, Indie, Strategy"
2309205,dlc,"Idle Champions - Misty the Will-o'-Wisp Familiar Pack",0,,"","In this pack: Misty the Will-o'-Wisp Familiar 4 Epic Potions of Speed 4 Epic Potions of Giant's Strength 4 Epic Potions of Clairvoyance 1 Potion of Polish",,"Idle Champions of the Forgotten Realms","English, French, German, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America",https://cdn.akamai.steamstatic.com/steam/apps/2309205/header.jpg?t=1677105100,http://www.idlechampions.com,"Minimum:OS: Microsoft® Windows Server 2008, Windows 7, or Windows 8 ClassicProcessor: 2.33GHz or faster x86-compatible processor, or Intel Atom™ 1.6GHz or faster processor for netbook class devicesStorage: 120 MB available spaceAdditional Notes: 120 MB available space","","Codename Entertainment Inc.","Codename Entertainment Inc.",,"9,75€",true,true,false,,,"15 Feb, 2023",,"Single-player, Downloadable Content, Steam Achievements, Steam Trading Cards, In-App Purchases, Remote Play on Tablet","Action, Adventure, Free to Play, Indie, Strategy"
