AppID,ProductType,ProductName,RequiredAge,ControllerSupport,Dlc,ShortDescription,FullGameAppID,FullGameName,SupportedLanguages,HeaderImage,Website,PcRequirementsMin,PcRequirementsMax,Developers,Publishers,Demo,Price,WindowsCompatible,MacCompatible,LinuxCompatible,MetacriticScore,AchievementCount,ReleaseDate,DRM,Categories,Genres
1131360,game,"Tiger Fighter 1931 Tora!Tora!Tora!",0,full,"1703660, 1703661, 1703662, 1703663, 1703664, 1703665, 1703666, 1703667, 1703668, 1703669, 1703670, 1703671, 1703672, 1703673, 1703674, 1703675, 1703676, 1703677, 1703678, 1703679, 1703680, 1703681, 1703682, 1703683, 1703684, 1703685, 1703686, 1703687, 1703688, 1703689, 1703690, 1703691, 1703692, 1703693, 1703694, 1703695, 1703696, 1703697, 1703698, 1703699, 1703700, 1703701, 1703702, 1703703, 1703704, 1703705, 1703706, 1703707, 1703708, 1703709, 1703710, 1703711, 1703712, 1703713, 1703714, 1703715, 1703716, 1703717, 1703718, 1703719, 1703720, 1703721, 1703722, 1703723, 1703724, 1703725, 1703726, 1703727, 1703728, 1703729, 1703730, 1703731, 1703732, 1703733, 1703734, 1703735, 1703736, 1703737, 1703738, 1703739, 1703750, 1703751, 1703752, 1703753, 1703754, 1703755, 1703756, 1703757, 1703758, 1703759, 1703760, 1703761, 1703762, 1703763, 1703764, 1703765, 1703766, 1703767, 1703768, 1703769","The game's system is somewhere between air combat and army warfare. It's a lot like the old game I played as a kid, and we control fighters to destroy the enemy's army. We crossed the line of fire and shot down one enemy after another.",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1131360/header.jpg?t=1627382589,,"Minimum:OS: Windows 10Processor: Intel(r) Core (TM)2 CPU -T7200 @ 2.50 GHzMemory: 4 GB RAMGraphics: ATI Mobility Raedon X1600 / Nvidia GeForce 8600M GTDirectX: Version 12Storage: 100 MB available spaceSound Card: Onboard","","TigerQiuQiu","TigerQiuQiu",,"",true,false,false,,,"13 Aug, 2019",,"Single-player, Full controller support","Action, Casual, Indie"
1131370,dlc,"Prison Ball - Playable Character: Vast Shadows",0,,"","Vast Shadows is in prison for more than the evil deeds most prisoners serve time for. His dark past involves the deception and he offers a unique ability to split off multiple shadows of balls approaching his opponent to cause confusion.",,"Prison Ball: Full Blown","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1131370/header.jpg?t=1586604163,,"Minimum:OS: Windows 7 or higherProcessor: 1 Ghz CPUMemory: 1 GB RAMGraphics: 256 MB graphics card minimumDirectX: Version 11Storage: 150 MB available space","Recommended:OS: Windows 7 or higherProcessor: Intel i5 or equivalentMemory: 4 GB RAMGraphics: Nvidia GT 650 or AMD HD 6870 or aboveDirectX: Version 12Storage: 150 MB available space","ZaxtorGameS","",,"1,99€",true,false,false,,,"31 Jan, 2020",,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Downloadable Content, Partial Controller Support","Action, Casual, Indie"
1131390,game,"Fluid Simulation",0,,"","Feel bored or anxious? This app can solve your problem! Experiment and play with those swirling substances. Gorgeous visuals with professional post-effects like bloom and sunrays.",,"","English, French, Italian, German, Spanish - Spain, Dutch, Portuguese - Portugal, Russian, Simplified Chinese, Swedish, Czech, Norwegian, Polish, Turkish",https://cdn.akamai.steamstatic.com/steam/apps/1131390/header.jpg?t=1567547034,https://fluidsim.app,"Minimum:OS: Windows 7 and higherProcessor: Potato with SSE2 instruction set supportMemory: 1 GB RAMGraphics: Potato with Shader Model 4.0DirectX: Version 10Storage: 100 MB available space","Recommended:OS: WhateverProcessor: WhateverMemory: 2 GB RAMGraphics: WhateverDirectX: Version 11Storage: 100 MB available space","Pavel Dobryakov","Pavel Dobryakov",,"",true,true,true,,,"Coming soon",,"Single-player","Indie, Simulation"
1131400,game,"Project RIP",0,,"","Welcome to Project R.I.P. , control AI driven Agents in the battle against hordes of demons. Show your skills on the battlefield and on Global Leaderboards in this Singleplayer Horror Survival First Person Horde Shooter.",,"","English*, Simplified Chinese, French, Italian, German, Spanish - Spain, Japanese, Korean, Russian, Greek, Portuguese - Portugal, Turkish*languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1131400/header.jpg?t=1586023829,http://www.Storming-Tech.com,"Minimum:Requires a 64-bit processor and operating systemOS: Windows 7Processor: Quad Core Intel or AmdMemory: 4 GB RAMGraphics: GeForce GTS 450 or Radeon HD 5670DirectX: Version 11Network: Broadband Internet connectionStorage: 10 GB available space","Recommended:Requires a 64-bit processor and operating systemOS: Windows 10Processor: Intel Core i7-4790 or equivalentMemory: 8 GB RAMGraphics: GeForce GTX 950 or Radeon RX 560DirectX: Version 12Network: Broadband Internet connectionStorage: 10 GB available space","Storming Tech","Storming Tech",,"11,59€",true,true,true,,70,"12 Oct, 2019",,"Single-player, Steam Achievements, Partial Controller Support","Action, Indie, RPG"
1131410,game,"Sable's Grimoire: Man And Elf",0,full,"1295100, 1336930","Elves' secrets run as deep as their grudges, and Sable is caught right in the middle of an old, escalating feud between a family of powerful elves.",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/1131410/header.jpg?t=1664709321,https://zetsubou.games/,"Minimum:OS: Windows XPProcessor: 1GhzMemory: 2 GB RAMGraphics: DirectX or OpenGL compatible cardStorage: 500 MB available space","Recommended:OS: Windows 10Processor: 2GhzMemory: 4 GB RAMGraphics: DirectX or OpenGL compatible cardStorage: 1 GB available space","Zetsubou","Zetsubou",,"4,99€",true,true,true,,26,"19 Jun, 2020",,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","Casual, Indie, Simulation"
1131420,game,"For a Better Country",0,,"","This game is a text-based simulation for a pure country management experience. Old-school mechanics are combined with up-to-date topics and clean graphics.",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/1131420/header.jpg?t=1583279943,,"Minimum:OS: Windows 7 or laterProcessor: Intel from 2GHz or equivilent AMD familyMemory: 2 GB RAMStorage: 500 MB available space","","Miraoriem","Miraoriem",,"8,19€",true,false,false,,,"20 Sep, 2019",,"Single-player","Casual, Indie, Simulation"
1131430,game,"Parachronism: Order of Chaos",0,,"","Parachronism is an action RPG with life sim elements set in a fantasy world inspired by Ancient China. Sent into the past and mistaken for the fugitive princess of a kingdom at war, embark on an epic journey to save time itself.",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1131430/header.jpg?t=1575093865,http://ninjavault.net,"Minimum:OS: Windows 7 SP1+Processor: 2 GHzMemory: 4 GB RAMGraphics: Graphics card with DX10 (shader model 4.0) capabilitiesDirectX: Version 10Storage: 7 GB available space","","NinjaVault","NinjaVault",,"8,19€",true,false,false,,,"13 Sep, 2019",,"Single-player, Partial Controller Support, Steam Cloud","Adventure, Indie, RPG, Simulation"
1131440,dlc,"Prison Ball - Playable Character: Toxik Karess",0,,"","Toxik Karess has the ability to change all balls reflected with his paddle into a surging ball of venom that can put other inmates in a cloud of toxic gas which slows them down considerably due to the illness inflicted. He is immune to getting ill at the touch of his own balls but loves it when other prisoners touch his balls!",,"Prison Ball: Full Blown","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1131440/header.jpg?t=1567168194,,"Minimum:OS: Windows 7 or higherProcessor: 1 Ghz CPUMemory: 1 GB RAMGraphics: 256 MB graphics card minimumDirectX: Version 11Storage: 150 MB available space","Recommended:OS: Windows 7 or higherProcessor: Intel i5 or equivalentMemory: 4 GB RAMGraphics: Nvidia GT 650 or AMD HD 6870 or aboveDirectX: Version 12Storage: 150 MB available space","ZaxtorGameS","",,"1,99€",true,false,false,,,"30 Aug, 2019",,"Single-player, Shared/Split Screen PvP, Shared/Split Screen, Downloadable Content, Partial Controller Support","Action, Casual, Indie"
1131450,game,"Above Earth",0,,"","Survive in high orbit on a damaged space station after a global calamity. Craft equipment, perform dangerous EVA maneuvers and repair the station.",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1131450/header.jpg?t=1661042575,http://www.midwestvideogames.com/,"Minimum:Requires a 64-bit processor and operating systemOS: Windows 7/8.1/10 (64-bit versions)Processor: Quad-core Intel or AMD processor, 2.5 GHz or fasterMemory: 8 GB RAMGraphics: NVIDIA GeForce 560 GTX or AMD Radeon 6870 HD series card or higherDirectX: Version 11Storage: 9 GB available spaceAdditional Notes: Above Earth is an Early Access game, and minimum specifications may change during development","Recommended:Requires a 64-bit processor and operating systemOS: Windows 7/8.1/10 (64-bit versions)Processor: Quad-core Intel or AMD processor, 2.5 GHz or fasterMemory: 8 MB RAMGraphics: NVIDIA GeForce GTX 760 or AMD Radeon HD 7950, GeForce 840M or AMD Radeon HD 8790M (Laptop)DirectX: Version 11Storage: 9 GB available spaceAdditional Notes: Above Earth is an Early Access game, and minimum specifications may change during development","Midwest Video Games","Midwest Video Games",,"17,49€",true,false,false,,12,"30 Aug, 2019",,"Single-player, Steam Achievements, Steam Leaderboards","Adventure, Indie, Simulation, Strategy, Early Access"
1131460,game,"明日探险家",0,,"","The core gameplay of our game is to find props - click, organ settings. The game contains three modes: customs clearance reward (art element change), shooting mode (add bonus) and racing mode (extra props, prompt props, overtime props).",,"","Simplified Chinese**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1131460/header.jpg?t=1623827331,https://afdian.net/@jimmysjourney,"Minimum:OS: Windows 7 (64 bit)Processor: Dual Core 2 GHzMemory: 4 GB RAMGraphics: Intel HD 4600 (AMD or NVIDIA equivalent)DirectX: Version 11Storage: 2 GB available spaceAdditional Notes: 需要 64 位处理器和操作系统","Recommended:Additional Notes: 需要 64 位处理器和操作系统","Blank Interactive","Blank Interactive",,"0,79€",true,false,false,,,"16 Aug, 2019",,"Single-player","Casual, Indie, RPG"
1131470,game,"Hentai Cute",0,,"","Collect a mosaic or puzzle with explicit pictures and enjoy the relaxing music.",,"","English*, French*, Italian*, German*, Spanish - Spain*, Arabic*, Bulgarian*, Portuguese - Brazil*, Hungarian*, Vietnamese*, Greek*, Danish*, Spanish - Latin America*, Traditional Chinese*, Simplified Chinese*, Korean*, Dutch*, Norwegian*, Polish*, Portuguese - Portugal*, Romanian*, Russian*, Thai*, Turkish*, Ukrainian*, Finnish*, Czech*, Swedish*, Japanese**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1131470/header.jpg?t=1565937213,,"Minimum:OS: Windows 7, 8, 8.1, 10 (64-bit)Processor: Intel Core i3 / AMD A6 2.4GhzMemory: 1 GB RAMGraphics: Intel HD GraphicsDirectX: Version 9.0Storage: 130 MB available spaceAdditional Notes: Recommended monitor: 16:9","Recommended:OS: Windows 7, 8, 8.1, 10 (64-bit)Processor: Intel Core i3 / AMD A6 2.4GhzMemory: 1 GB RAMGraphics: Intel HD GraphicsStorage: 150 MB available spaceAdditional Notes: Recommended monitor: 16:9","Demin Games","Demin Games",,"0,79€",true,false,false,,,"15 Aug, 2019",,"Single-player","Casual, Indie"
1131480,demo,"逝去的回忆3：四叶草之梦 Demo",0,,"","There is only Chinese description of this game.",,"逝去的回忆3：四叶草之梦","Simplified Chinese**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1131480/header.jpg?t=1592466008,,"Minimum:OS: Microsoft® Windows® XP / Vista / 7 / 8 / 10 (32-bit/64-bit)Processor: Intel® Pentium® 4 2.0 GHz equivalent or faster processorMemory: 1 GB RAMGraphics: 1024 x 768 pixels or higher desktop resolutionStorage: 400 MB available space","","神族宝","神族宝",,"",true,false,false,,,"31 Jul, 2019",,"Single-player, Game demo","Free to Play, Indie, RPG"
1131490,game,"Wandering Gem Jockeying",0,,"","Run, slip, slide, collect, glide, jump, fly and (don't) die in this chill, ice-themed, platformer.",,"","English, Spanish - Spain",https://cdn.akamai.steamstatic.com/steam/apps/1131490/header.jpg?t=1576785286,,"Minimum:OS: Windows 7Processor: Core i3 or AMD equivalentMemory: 4 GB RAMGraphics: Intel® HD Graphics 4600 or AMD/Nvidia equivalentDirectX: Version 9.0Storage: 100 MB available space","","sinis","sinis",,"3,29€",true,false,false,,32,"19 Aug, 2019",,"Single-player, Steam Achievements, Partial Controller Support","Action, Indie"
1131500,dlc,"Hentai Vampire Soundtrack + Artbook",0,,"","Contains 36 images from the game in pdf and the soundtrack.",,"Hentai Vampire","English, Russian",https://cdn.akamai.steamstatic.com/steam/apps/1131500/header.jpg?t=1570879226,,"Minimum:OS: AnyStorage: 100 MB available space","","Snkl Studio","Snkl Studio",,"0,22€",true,false,false,,,"2 Aug, 2019",,"Single-player, Downloadable Content","Casual, Indie, Strategy"
1131520,game,"Trial And Terror",0,,"","HARDESET GAME ON STEAM![ Surreal, abstract and dark puzzle featuring simple yet challenging mechanics. The retro maze awaits!",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1131520/header.jpg?t=1626287492,http://stargazerstudio.net/,"Minimum:Requires a 64-bit processor and operating systemOS: Windows 7Processor: 1ghzMemory: 1 GB RAMGraphics: IntegratedStorage: 150 MB available spaceSound Card: Any will work.","Recommended:Requires a 64-bit processor and operating system","Stargazer Studio","Stargazer Studio",,"3,29€",true,false,false,,,"20 Dec, 2019",,"Single-player, Stats","Action, Casual, Indie"
1131530,game,"Dum-Dum",0,,"","Travel back to 1985 to discover more about the self-proclaimed “greatest operating system of all time.&quot; Navigate the weird quirks of Hogo OS 1985 Edition, solve puzzles, play mini-games, and unravel the story behind why this one-time cutting edge computer system was mysteriously lost to time.",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1131530/header.jpg?t=1650494336,,"Minimum:OS: Windows XP SP2 or betterProcessor: Intel Celeron / Athlon Sempron or betterMemory: 1 GB RAMGraphics: Open GL 2.0 compatible or betterStorage: 400 MB available space","Recommended:OS: Windows 7 or betterProcessor: Intel Core 2 / Athlon 2 X2 or betterMemory: 2 GB RAMGraphics: Nvidia Geforce 470GTX Titan / ATI Radeon 5850 or betterStorage: 400 MB available space","Hogo Company","Hogo Company",,"12,49€",true,false,false,,65,"19 Sep, 2021",,"Single-player","Adventure, Casual, Indie, Simulation, Strategy"
1131540,game,"My Light In The Dark",0,,"","My Light In The Dark is a short story about a girl who lives with her abusive mother. The girl finds out some dark secrets about her mother, and she has to find a way to escape the house.",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/1131540/header.jpg?t=1625319202,,"Minimum:OS: WindowsR 7/8/8.1/10 (32bit/64bit)Processor: Intel Core 2 Duo or betterMemory: 2 GB RAMGraphics: DirectX 9/OpenGL 4.1 capable GPUStorage: 275 MB available space","","Kisuarts","Kisuarts",,"",true,false,false,,,"23 Aug, 2019",,"Single-player","Adventure, Free to Play, Indie, RPG"
1131550,game,"I Walk Among Zombies Vol. 3",0,,"1475320","Gunfire rings out, shattering the safe haven of the town hall. Violent death. People driven to suicide. A mystery group behind the scenes. An imminent horde of zombies. And the intelligent zombies are finally on the move. What will become of Yuusuke and the others?",,"","English, Simplified Chinese",https://cdn.akamai.steamstatic.com/steam/apps/1131550/header.jpg?t=1609371083,,"Minimum:OS: Windows Vista/7/8/10Processor: Core2Duo and aboveMemory: 1 GB RAMGraphics: 1280 x 720 True ColorStorage: 500 MB available spaceSound Card: PCM Audio support","","Seacoxx","Sekai Project",,"14,79€",true,false,false,,,"15 Dec, 2020",,"Single-player","Adventure"
1131570,game,"DoSK",0,,"","DoSK - Defense Of Soul Keepers. 3D Action RPG game. Player defense their castle from enemies with their ability and purchased items. There are 8 heroes Player can choose: TangSan, DuongHao, Mubai, Oscar, HongJun, XiaoWu, RongRong, ZhuZhu.",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1131570/header.jpg?t=1570496978,,"Minimum:Requires a 64-bit processor and operating systemOS: Windows 7Processor: Core i3Memory: 4 GB RAMGraphics: 3D Graphic Card with 1GB RAMDirectX: Version 11Storage: 300 MB available space","Recommended:Requires a 64-bit processor and operating systemOS: Windows 10Processor: Core i5Memory: 8 GB RAMGraphics: NVIDIA Geforce 2GB RAMDirectX: Version 11Storage: 300 MB available space","EarthWormSTD","EarthWormSTD",,"3,99€",true,true,true,,,"30 Sep, 2019",,"Single-player","Action, Adventure, Indie, RPG, Strategy"
1131580,game,"Penguins vs. Bugs",0,full,"","When a penguin entomologist's specimens are set loose, a team of penguins works to recover the escaped bugs as quickly as possible. Our penguin hero sets out to immobilize the insects so that the rest of the team can capture them.",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/1131580/header.jpg?t=1667103797,http://games.roottonhigh.com/,"Minimum:OS: Windows 7 or higherProcessor: Intel Celeron/Athlon Sempron or betterMemory: 1 GB RAMGraphics: OpenGL 2.0 compatibleDirectX: Version 9.0cStorage: 100 MB available space","Recommended:OS: Windows 7 or higherProcessor: Intel Core 2/Athlon 2 X2 or betterMemory: 2 GB RAMGraphics: GeForce 470GTX Titan/Radeon 5850 or betterDirectX: Version 9.0cStorage: 100 MB available space","Rootton Endeavours","Rootton Endeavours",,"1,59€",true,false,false,,,"12 Sep, 2019",,"Single-player, Full controller support, Steam Cloud","Action, Adventure, Indie"
1131590,game,"Aegis Online",0,,"","Aegis Online is the virtual tabletop for all your game night needs. For classic role playing games, traditional wargaming, and more! Aegis Online has the tools to bring your friends to the table even when they can't be in the room.",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/1131590/header.jpg?t=1604374668,,"Minimum:OS: 8Processor: AMD FX-9590Memory: 1 GB RAMGraphics: Intel Integrated GraphicsDirectX: Version 10Storage: 512 MB available space","Recommended:OS: 10Processor: AMD FX-9590Memory: 2 GB RAMGraphics: Nvidia Geforce 750tiDirectX: Version 11Network: Broadband Internet connectionStorage: 1 GB available space","Kale the Quick","Easter Egg Productions",,"",true,true,true,,,"2 Nov, 2020",,"Single-player, Multi-player, PvP, LAN PvP, Shared/Split Screen PvP, Co-op, LAN Co-op, Shared/Split Screen Co-op, Includes level editor","Adventure, Casual, Free to Play, Indie, RPG, Simulation, Strategy"
1131620,game,"Dominion",0,,"1581510, 1581512, 1581514, 1581516, 1581517, 1581518, 1581519, 1581520, 1581521, 1581522, 1736990, 1736991, 1736992, 1736993, 1736994, 1830090, 1982390, 1983460, 2019910, 2019911, 2019912, 2019913","This is a game of building a deck of cards. The deck contains your resources, victory points, and the things you can do. It starts out a small collection of Estates and Coppers, but you hope that by the end of the game it will be brimming with Gold, Provinces, and the inhabitants of your kingdom.",,"","English, Japanese",https://cdn.akamai.steamstatic.com/steam/apps/1131620/header.jpg?t=1660088951,,"Minimum:OS: Windows 7 or higherProcessor: Intel Core i3 2.00 GHz or AMD equivalentMemory: 512 MB RAMStorage: 750 MB available space","","Temple Gates Games","Temple Gates Games",,"",true,false,false,,,"7 Oct, 2021",,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Remote Play Together","Strategy, Early Access"
1131640,game,"Climatic Survival: Northern Storm",0,,"","Northern Storm is a build strategy game where a blizzard comes along and destroys your builds. After climate change caused a deadly cold storm, survival can only be achieved through strict management of resources. Remember that I am only one developer without a team, so don't expect a large game.",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/1131640/header.jpg?t=1567064404,,"Minimum:OS: Windows 10Processor: FX-8350 or equivalentMemory: 1 GB RAMGraphics: GTX 970 or equivalentDirectX: Version 11Storage: 1 GB available spaceAdditional Notes: both 32 bit and 64 bit architectures of windows are friends with this game","","Johannes Förth","Johannes Förth",,"3,99€",true,false,true,,6,"21 Aug, 2019",,"Single-player, Steam Achievements, Steam Cloud","Indie, Simulation, Strategy"
1131650,game,"PROTEST SIMULATOR",,,"","PROTEST SIMULATOR",,"","Russian",https://cdn.akamai.steamstatic.com/steam/apps/1131650/header.jpg?t=1617299259,,"Minimum:Requires a 64-bit processor and operating systemOS: Windows 7Processor: i3 6300Memory: 4 GB RAMGraphics: GTX 780TiDirectX: Version 11Storage: 9000 GB available space","Recommended:Requires a 64-bit processor and operating system","Slava Ukraine Games","Kavkaz Sila Games",,"",true,false,false,,,"Coming soon",,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Partial Controller Support, Stats","Action, Adventure, Simulation"
1131660,game,"The Ai Games",0,,"","Its time to learn the truth about reality, and serve our creator as his champion in the games.",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1131660/header.jpg?t=1666986344,https://gamesbyryan.zyrosite.com/,"Minimum:OS: Windows® 7 SP1 / 8.1 / 10 32-bitProcessor: AMD FX-4350 / Intel® Core™ i3-3210Memory: 4 MB RAMGraphics: AMD Radeon™ R7 260X (2GB VRAM) / NVIDIA® GeForce® GTX 750(2GB VRAM)DirectX: Version 11Storage: 28 GB available spaceSound Card: DirectX Compatible Sound Card","","Ryan Saunders","One Man Media",,"",true,false,false,,,"20 Aug, 2019",,"Single-player","Action, Adventure, RPG"
1131670,game,"Justin Wack and the Big Time Hack",0,,"2093080, 2110800","A cozy 2D Point &amp; Click adventure featuring multiple playable characters and plenty of silliness. Oh, and there's time travel and relationship stuff going down too. And robots – lots of robots...",,"","English*, German, French, Spanish - Spain*languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1131670/header.jpg?t=1670342093,http://www.warmkitten.com/justin,"Minimum:Requires a 64-bit processor and operating systemOS: Windows 7 or laterProcessor: Dual core from Intel or AMD at 1.8 GHzMemory: 4 GB RAMGraphics: DirectX 10 compatible graphics cardStorage: 5 GB available space","Recommended:Requires a 64-bit processor and operating system","Warm Kitten","Warm Kitten",,"19,99€",true,true,true,,44,"23 Aug, 2022",,"Single-player, Steam Achievements, Steam Cloud","Adventure, Casual, Indie"
1131680,game,"PPDD",0,,"","This is an innovation fighting action game that you apply the counter-attack after avoiding the enemy's attack by the simple operation only with cross keys. Since the enemy's attack sign is expressed visualiy,you'll not receive unreasonable damage and can avoid all attacks if you are an expert.",,"","English, Japanese",https://cdn.akamai.steamstatic.com/steam/apps/1131680/header.jpg?t=1565766739,,"Minimum:OS: Windows10Processor: Corei3Memory: 4 GB RAMStorage: 140 MB available spaceAdditional Notes: This application may not function unless a Japanese language pack is set properly in your PC / the System Locale is set to Japanese.","","ANGROWA","ANGROWA",,"2,39€",true,false,false,,,"14 Aug, 2019",,"Single-player, Partial Controller Support","Action, Casual, Indie"
1131690,game,"Xentripetal Force",0,full,"","Play Xentripetal Force while sitting on a couch with your family or friends to experience survival in outer space. You can team up with one of your friends to survive or play against each other. Xentripetal Force supports up to 4 players. Use your character's ability and score in your friends' goal in order to win.",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/1131690/header.jpg?t=1619083509,,"Minimum:OS: Windows 8 or laterProcessor: Intel® Core™ i3-4130, AMD Athlon™ 220GEMemory: 3 GB RAMGraphics: Intel® HD Graphics 4400, Radeon™ Vega 3 GraphicsStorage: 400 MB available space","Recommended:OS: Windows 10Processor: Intel® Core™ i3-8100, AMD Ryzen™ 3 2200GMemory: 8 GB RAMGraphics: Nvidia GeForce GT 1030, AMD Radeon™ RX 550Storage: 400 MB available spaceAdditional Notes: 144 hz Monitor","Aq","Aq",,"0,79€",true,false,false,,,"20 Sep, 2019",,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Full controller support, Remote Play Together","Action, Indie"
1131720,game,"PROP AND SEEK®",0,,"","Prop and seek is a hide and seek game which up to 32 players take turns to hide or seek. You can be a prop to hide or be a hunter to find all hidden props.",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1131720/header.jpg?t=1668845996,,"Minimum:Requires a 64-bit processor and operating systemOS: 64-bit Windows 7, Windows 8.1, Windows 10Processor: Intel Core i5-4430 / AMD FX-6300Memory: 8 GB RAMGraphics: NVIDIA GeForce GTX 960 2GB / AMD Radeon R7 370 2GBDirectX: Version 11Network: Broadband Internet connectionStorage: 10 GB available space","Recommended:Requires a 64-bit processor and operating systemOS: 64-bit Windows 7, Windows 8.1, Windows 10Processor: Intel Core i5-6600K / AMD Ryzen 5 1600Memory: 16 GB RAMGraphics: NVIDIA GeForce GTX 1060 3GB / AMD Radeon RX 580 4GBDirectX: Version 11Network: Broadband Internet connectionStorage: 10 GB available space","Vidibidi Games®","Vidibidi Games®",,"",true,false,false,,38,"19 Nov, 2022",,"Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Stats, Steam Leaderboards","Action, Casual, Massively Multiplayer, Strategy"
1131740,game,"Snowdome",0,,"1389940","For Tan Yan, there is little hope his life will change. It's like his whole life is trapped inside a snowdome, unable to escape. But, what if, one day, he's given the chance to make a change?",,"","Simplified Chinese*, English*languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1131740/header.jpg?t=1667135986,,"Minimum:Requires a 64-bit processor and operating systemOS: Windows 7 SP1Processor: 2 GHz, SSE2Memory: 1 GB RAMDirectX: Version 11Storage: 1 GB available space","Recommended:Requires a 64-bit processor and operating system","Lunatic Works","Lunatic Works, Kikai Digital",,"5,69€",true,true,false,,,"23 Jul, 2020",,"Single-player","Indie"
1131750,game,"Alien Squatter",0,,"","You are a homeless extraterrestrial living in a futuristic version of Japan. Struggle to survive in this new style of RPG.",,"","English**languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1131750/header.jpg?t=1642776266,,"Minimum:OS: Windows XP, Windows 7, Windows 8, Windows 10Processor: 1.8 GHZMemory: 768 MB RAMStorage: 100 MB available space","","A. Hagen, Shea Kennedy","A. Hagen",,"",true,false,false,,,"30 Sep, 2019",,"Single-player, Partial Controller Support","Indie, RPG, Simulation"
1131780,game,"Mustache or Revenge",0,,"1403880","Do not let fiend steal your mustaches! It is challenging platformer taking you to the adventure through dangerous dungeons filled with ingenious traps.",,"","English, Russian",https://cdn.akamai.steamstatic.com/steam/apps/1131780/header.jpg?t=1668210410,https://www.growfall.com,"Minimum:OS: Windows 7, 8, 8.1, 10Processor: 2 Ghz Dual CoreMemory: 2 GB RAMGraphics: NVidia GeForce GT 730Storage: 175 MB available space","","Growfall Games","Growfall Games",,"4,99€",true,false,false,,9,"7 Nov, 2019",,"Single-player, Steam Achievements, Partial Controller Support","Action, Adventure"
1131790,game,"Injection π23 'No Name, No Number'",,full,"1168910","Classic survival horror oriented to solving puzzles, exploration and strategy. 4 interchangeable camera types Set in a real town in Spain.",,"","English, Spanish - Spain*, German*languages with full audio support",https://cdn.akamai.steamstatic.com/steam/apps/1131790/header.jpg?t=1669029074,https://www.abramelingames.com/injection-%cf%8023/,"Minimum:Requires a 64-bit processor and operating systemOS: Windows XPProcessor: Intel Core 2 DuoMemory: 4 GB RAMGraphics: GTX 960DirectX: Version 11Storage: 6 GB available spaceSound Card: AnyAdditional Notes: Graphic profile selectable from the game.","Recommended:Requires a 64-bit processor and operating systemOS: Windows 10Processor: Intel Core i7Memory: 8 GB RAMGraphics: Geforce 1060DirectX: Version 11Storage: 6 GB available spaceSound Card: AnyAdditional Notes: Graphic profile selectable from the game.","Abramelin Games","Abramelin Games",,"12,49€",true,false,false,,27,"22 Oct, 2019",,"Single-player, Steam Achievements, Full controller support, Stats, Steam Leaderboards","Action, Adventure, Indie, Strategy"
1131800,game,"Pixel Puzzle Makeout League",0,full,"","Solve pixel puzzles, date superheroes, and save the day! Dating sim meets puzzle game in this romantic comedy adventure.",,"","English",https://cdn.akamai.steamstatic.com/steam/apps/1131800/header.jpg?t=1612228497,https://picross.love/,"Minimum:Requires a 64-bit processor and operating systemOS: Windows 7 (64-bit)Processor: 2.2 GHzMemory: 4 GB RAMGraphics: DirectX-compatible cardStorage: 5 GB available space","Recommended:Requires a 64-bit processor and operating system","Rude Ghost","Skymap Games",,"12,49€",true,true,false,,22,"30 Oct, 2020",,"Single-player, Steam Achievements, Full controller support, Steam Cloud","Casual, Indie, Simulation"
